Index;Reference;Index_paragraph;Token;Start_pos;ToposText_update
10492;urn:cts:latinLit:phi0978.phi001:4.23.4;132;,;640;O
10493;urn:cts:latinLit:phi0978.phi001:4.23.4;133;and;642;O
10494;urn:cts:latinLit:phi0978.phi001:4.23.4;134;is;646;O
10495;urn:cts:latinLit:phi0978.phi001:4.23.4;135;washed;649;O
10496;urn:cts:latinLit:phi0978.phi001:4.23.4;136;by;656;O
10497;urn:cts:latinLit:phi0978.phi001:4.23.4;137;the;659;O
10498;urn:cts:latinLit:phi0978.phi001:4.23.4;138;river;663;O
10499;urn:cts:latinLit:phi0978.phi001:4.23.4;139;Ilisus;669;B-LOC
10500;urn:cts:latinLit:phi0978.phi001:4.23.4;140;.;675;O
10501;urn:cts:latinLit:phi0978.phi001:4.23.4;141;At;677;O
10502;urn:cts:latinLit:phi0978.phi001:4.23.4;142;a;680;O
10503;urn:cts:latinLit:phi0978.phi001:4.23.4;143;distance;682;O
10504;urn:cts:latinLit:phi0978.phi001:4.23.4;144;of;691;O
10505;urn:cts:latinLit:phi0978.phi001:4.23.4;145;twenty-two;694;O
10506;urn:cts:latinLit:phi0978.phi001:4.23.4;146;miles;705;O
10507;urn:cts:latinLit:phi0978.phi001:4.23.4;147;from;711;O
10508;urn:cts:latinLit:phi0978.phi001:4.23.4;148;it;716;O
10509;urn:cts:latinLit:phi0978.phi001:4.23.4;149;is;719;O
10510;urn:cts:latinLit:phi0978.phi001:4.23.4;150;Lemnos;722;B-['place']
10511;urn:cts:latinLit:phi0978.phi001:4.23.4;151;,;728;O
10512;urn:cts:latinLit:phi0978.phi001:4.23.4;152;being;730;O
10513;urn:cts:latinLit:phi0978.phi001:4.23.4;153;distant;736;O
10514;urn:cts:latinLit:phi0978.phi001:4.23.4;154;from;744;O
10515;urn:cts:latinLit:phi0978.phi001:4.23.4;155;Mount;749;O
10516;urn:cts:latinLit:phi0978.phi001:4.23.4;156;Athos;755;B-['place']
10517;urn:cts:latinLit:phi0978.phi001:4.23.4;157;eighty-seven;761;O
10518;urn:cts:latinLit:phi0978.phi001:4.23.4;158;";";773;O
10519;urn:cts:latinLit:phi0978.phi001:4.23.4;159;it;775;O
10520;urn:cts:latinLit:phi0978.phi001:4.23.4;160;is;778;O
10521;urn:cts:latinLit:phi0978.phi001:4.23.4;161;112;781;O
10522;urn:cts:latinLit:phi0978.phi001:4.23.4;162;miles;785;O
10523;urn:cts:latinLit:phi0978.phi001:4.23.4;163;in;791;O
10524;urn:cts:latinLit:phi0978.phi001:4.23.4;164;circumference;794;O
10525;urn:cts:latinLit:phi0978.phi001:4.23.4;165;,;807;O
10526;urn:cts:latinLit:phi0978.phi001:4.23.4;166;and;809;O
10527;urn:cts:latinLit:phi0978.phi001:4.23.4;167;has;813;O
10528;urn:cts:latinLit:phi0978.phi001:4.23.4;168;the;817;O
10529;urn:cts:latinLit:phi0978.phi001:4.23.4;169;cities;821;O
10530;urn:cts:latinLit:phi0978.phi001:4.23.4;170;of;828;O
10531;urn:cts:latinLit:phi0978.phi001:4.23.4;171;Hephaestia;831;B-['place']
10532;urn:cts:latinLit:phi0978.phi001:4.23.4;172;and;842;O
10533;urn:cts:latinLit:phi0978.phi001:4.23.4;173;Myrina;846;B-['place']
10534;urn:cts:latinLit:phi0978.phi001:4.23.4;174;";";852;O
10535;urn:cts:latinLit:phi0978.phi001:4.23.4;175;into;854;O
10536;urn:cts:latinLit:phi0978.phi001:4.23.4;176;the;859;O
10537;urn:cts:latinLit:phi0978.phi001:4.23.4;177;market-place;863;O
10538;urn:cts:latinLit:phi0978.phi001:4.23.4;178;of;876;O
10539;urn:cts:latinLit:phi0978.phi001:4.23.4;179;which;879;O
10540;urn:cts:latinLit:phi0978.phi001:4.23.4;180;last;885;O
10541;urn:cts:latinLit:phi0978.phi001:4.23.4;181;city;890;O
10542;urn:cts:latinLit:phi0978.phi001:4.23.4;182;Athos;895;B-['place']
10543;urn:cts:latinLit:phi0978.phi001:4.23.4;183;throws;901;O
10544;urn:cts:latinLit:phi0978.phi001:4.23.4;184;its;908;O
10545;urn:cts:latinLit:phi0978.phi001:4.23.4;185;shadow;912;O
10546;urn:cts:latinLit:phi0978.phi001:4.23.4;186;at;919;O
10547;urn:cts:latinLit:phi0978.phi001:4.23.4;187;the;922;O
10548;urn:cts:latinLit:phi0978.phi001:4.23.4;188;summer;926;O
10549;urn:cts:latinLit:phi0978.phi001:4.23.4;189;solstice;933;O
10550;urn:cts:latinLit:phi0978.phi001:4.23.4;190;.;941;O
10551;urn:cts:latinLit:phi0978.phi001:4.23.4;191;The;943;O
10552;urn:cts:latinLit:phi0978.phi001:4.23.4;192;island;947;O
10553;urn:cts:latinLit:phi0978.phi001:4.23.4;193;of;954;O
10554;urn:cts:latinLit:phi0978.phi001:4.23.4;194;Thasos;957;B-['place']
10555;urn:cts:latinLit:phi0978.phi001:4.23.4;195;,;963;O
10556;urn:cts:latinLit:phi0978.phi001:4.23.4;196;constituting;965;O
10557;urn:cts:latinLit:phi0978.phi001:4.23.4;197;a;978;O
10558;urn:cts:latinLit:phi0978.phi001:4.23.4;198;free;980;O
10559;urn:cts:latinLit:phi0978.phi001:4.23.4;199;state;985;O
10560;urn:cts:latinLit:phi0978.phi001:4.23.4;200;,;990;O
10561;urn:cts:latinLit:phi0978.phi001:4.23.4;201;is;992;O
10562;urn:cts:latinLit:phi0978.phi001:4.23.4;202;six;995;O
10563;urn:cts:latinLit:phi0978.phi001:4.23.4;203;miles;999;O
10564;urn:cts:latinLit:phi0978.phi001:4.23.4;204;distant;1005;O
10565;urn:cts:latinLit:phi0978.phi001:4.23.4;205;from;1013;O
10566;urn:cts:latinLit:phi0978.phi001:4.23.4;206;Lemnos;1018;B-['place']
10567;urn:cts:latinLit:phi0978.phi001:4.23.4;207;";";1024;O
10568;urn:cts:latinLit:phi0978.phi001:4.23.4;208;it;1026;O
10569;urn:cts:latinLit:phi0978.phi001:4.23.4;209;formerly;1029;O
10570;urn:cts:latinLit:phi0978.phi001:4.23.4;210;had;1038;O
10571;urn:cts:latinLit:phi0978.phi001:4.23.4;211;the;1042;O
10572;urn:cts:latinLit:phi0978.phi001:4.23.4;212;name;1046;O
10573;urn:cts:latinLit:phi0978.phi001:4.23.4;213;of;1051;O
10574;urn:cts:latinLit:phi0978.phi001:4.23.4;214;Aeria;1054;B-LOC
10575;urn:cts:latinLit:phi0978.phi001:4.23.4;215;,;1059;O
10576;urn:cts:latinLit:phi0978.phi001:4.23.4;216;or;1061;O
10577;urn:cts:latinLit:phi0978.phi001:4.23.4;217;Aethria;1064;B-LOC
10578;urn:cts:latinLit:phi0978.phi001:4.23.4;218;.;1071;O
10579;urn:cts:latinLit:phi0978.phi001:4.23.4;219;Abdera;1073;B-['place']
10580;urn:cts:latinLit:phi0978.phi001:4.23.4;220;,;1079;O
10581;urn:cts:latinLit:phi0978.phi001:4.23.4;221;on;1081;O
10582;urn:cts:latinLit:phi0978.phi001:4.23.4;222;the;1084;O
10583;urn:cts:latinLit:phi0978.phi001:4.23.4;223;mainland;1088;O
10584;urn:cts:latinLit:phi0978.phi001:4.23.4;224;,;1096;O
10585;urn:cts:latinLit:phi0978.phi001:4.23.4;225;is;1098;O
10586;urn:cts:latinLit:phi0978.phi001:4.23.4;226;distant;1101;O
10587;urn:cts:latinLit:phi0978.phi001:4.23.4;227;from;1109;O
10588;urn:cts:latinLit:phi0978.phi001:4.23.4;228;Thasos;1114;B-['place']
10589;urn:cts:latinLit:phi0978.phi001:4.23.4;229;twenty-two;1121;O
10590;urn:cts:latinLit:phi0978.phi001:4.23.4;230;miles;1132;O
10591;urn:cts:latinLit:phi0978.phi001:4.23.4;231;,;1137;O
10592;urn:cts:latinLit:phi0978.phi001:4.23.4;232;Athos;1139;B-['place']
10593;urn:cts:latinLit:phi0978.phi001:4.23.4;233;sixty-two;1145;O
10594;urn:cts:latinLit:phi0978.phi001:4.23.4;234;.;1154;O
10595;urn:cts:latinLit:phi0978.phi001:4.23.4;235;The;1156;O
10596;urn:cts:latinLit:phi0978.phi001:4.23.4;236;island;1160;O
10597;urn:cts:latinLit:phi0978.phi001:4.23.4;237;of;1167;O
10598;urn:cts:latinLit:phi0978.phi001:4.23.4;238;Samothrace;1170;B-['place']
10599;urn:cts:latinLit:phi0978.phi001:4.23.4;239;,;1180;O
10600;urn:cts:latinLit:phi0978.phi001:4.23.4;240;a;1182;O
10601;urn:cts:latinLit:phi0978.phi001:4.23.4;241;free;1184;O
10602;urn:cts:latinLit:phi0978.phi001:4.23.4;242;state;1189;O
10603;urn:cts:latinLit:phi0978.phi001:4.23.4;243;,;1194;O
10604;urn:cts:latinLit:phi0978.phi001:4.23.4;244;facing;1196;O
10605;urn:cts:latinLit:phi0978.phi001:4.23.4;245;the;1203;O
10606;urn:cts:latinLit:phi0978.phi001:4.23.4;246;river;1207;O
10607;urn:cts:latinLit:phi0978.phi001:4.23.4;247;Hebrus;1213;B-['place']
10608;urn:cts:latinLit:phi0978.phi001:4.23.4;248;,;1219;O
10609;urn:cts:latinLit:phi0978.phi001:4.23.4;249;is;1221;O
10610;urn:cts:latinLit:phi0978.phi001:4.23.4;250;the;1224;O
10611;urn:cts:latinLit:phi0978.phi001:4.23.4;251;same;1228;O
10612;urn:cts:latinLit:phi0978.phi001:4.23.4;252;distance;1233;O
10613;urn:cts:latinLit:phi0978.phi001:4.23.4;253;from;1242;O
10614;urn:cts:latinLit:phi0978.phi001:4.23.4;254;Thasos;1247;B-['place']
10615;urn:cts:latinLit:phi0978.phi001:4.23.4;255;,;1253;O
10616;urn:cts:latinLit:phi0978.phi001:4.23.4;256;being;1255;O
10617;urn:cts:latinLit:phi0978.phi001:4.23.4;257;also;1261;O
10618;urn:cts:latinLit:phi0978.phi001:4.23.4;258;thirty-two;1266;O
10619;urn:cts:latinLit:phi0978.phi001:4.23.4;259;miles;1277;O
10620;urn:cts:latinLit:phi0978.phi001:4.23.4;260;from;1283;O
10621;urn:cts:latinLit:phi0978.phi001:4.23.4;261;Imbros;1288;B-['place']
10622;urn:cts:latinLit:phi0978.phi001:4.23.4;262;,;1294;O
10623;urn:cts:latinLit:phi0978.phi001:4.23.4;263;twenty-two;1296;O
10624;urn:cts:latinLit:phi0978.phi001:4.23.4;264;from;1307;O
10625;urn:cts:latinLit:phi0978.phi001:4.23.4;265;Lemnos;1312;B-['place']
10626;urn:cts:latinLit:phi0978.phi001:4.23.4;266;,;1318;O
10627;urn:cts:latinLit:phi0978.phi001:4.23.4;267;and;1320;O
10628;urn:cts:latinLit:phi0978.phi001:4.23.4;268;thirty-eight;1324;O
10629;urn:cts:latinLit:phi0978.phi001:4.23.4;269;from;1337;O
10630;urn:cts:latinLit:phi0978.phi001:4.23.4;270;the;1342;O
10631;urn:cts:latinLit:phi0978.phi001:4.23.4;271;coast;1346;O
10632;urn:cts:latinLit:phi0978.phi001:4.23.4;272;of;1352;O
10633;urn:cts:latinLit:phi0978.phi001:4.23.4;273;Thrace;1355;B-['place']
10634;urn:cts:latinLit:phi0978.phi001:4.23.4;274;";";1361;O
10635;urn:cts:latinLit:phi0978.phi001:4.23.4;275;it;1363;O
10636;urn:cts:latinLit:phi0978.phi001:4.23.4;276;is;1366;O
10637;urn:cts:latinLit:phi0978.phi001:4.23.4;277;thirty-two;1369;O
10638;urn:cts:latinLit:phi0978.phi001:4.23.4;278;miles;1380;O
10639;urn:cts:latinLit:phi0978.phi001:4.23.4;279;in;1386;O
10640;urn:cts:latinLit:phi0978.phi001:4.23.4;280;circumference;1389;O
10641;urn:cts:latinLit:phi0978.phi001:4.23.4;281;,;1402;O
10642;urn:cts:latinLit:phi0978.phi001:4.23.4;282;and;1404;O
10643;urn:cts:latinLit:phi0978.phi001:4.23.4;283;in;1408;O
10644;urn:cts:latinLit:phi0978.phi001:4.23.4;284;it;1411;O
10645;urn:cts:latinLit:phi0978.phi001:4.23.4;285;rises;1414;O
10646;urn:cts:latinLit:phi0978.phi001:4.23.4;286;Mount;1420;B-LOC
10647;urn:cts:latinLit:phi0978.phi001:4.23.4;287;Saoce;1426;I-LOC
10648;urn:cts:latinLit:phi0978.phi001:4.23.4;288;,;1431;O
10649;urn:cts:latinLit:phi0978.phi001:4.23.4;289;ten;1433;O
10650;urn:cts:latinLit:phi0978.phi001:4.23.4;290;miles;1437;O
10651;urn:cts:latinLit:phi0978.phi001:4.23.4;291;in;1443;O
10652;urn:cts:latinLit:phi0978.phi001:4.23.4;292;height;1446;O
10653;urn:cts:latinLit:phi0978.phi001:4.23.4;293;.;1452;O
10654;urn:cts:latinLit:phi0978.phi001:4.23.4;294;This;1454;O
10655;urn:cts:latinLit:phi0978.phi001:4.23.4;295;island;1459;O
10656;urn:cts:latinLit:phi0978.phi001:4.23.4;296;is;1466;O
10657;urn:cts:latinLit:phi0978.phi001:4.23.4;297;the;1469;O
10658;urn:cts:latinLit:phi0978.phi001:4.23.4;298;most;1473;O
10659;urn:cts:latinLit:phi0978.phi001:4.23.4;299;inaccessible;1478;O
10660;urn:cts:latinLit:phi0978.phi001:4.23.4;300;of;1491;O
10661;urn:cts:latinLit:phi0978.phi001:4.23.4;301;them;1494;O
10662;urn:cts:latinLit:phi0978.phi001:4.23.4;302;all;1499;O
10663;urn:cts:latinLit:phi0978.phi001:4.23.4;303;.;1502;O
10664;urn:cts:latinLit:phi0978.phi001:4.23.4;304;Callimachus;1504;O
10665;urn:cts:latinLit:phi0978.phi001:4.23.4;305;mentions;1516;O
10666;urn:cts:latinLit:phi0978.phi001:4.23.4;306;it;1525;O
10667;urn:cts:latinLit:phi0978.phi001:4.23.4;307;by;1528;O
10668;urn:cts:latinLit:phi0978.phi001:4.23.4;308;its;1531;O
10669;urn:cts:latinLit:phi0978.phi001:4.23.4;309;ancient;1535;O
10670;urn:cts:latinLit:phi0978.phi001:4.23.4;310;name;1543;O
10671;urn:cts:latinLit:phi0978.phi001:4.23.4;311;of;1548;O
10672;urn:cts:latinLit:phi0978.phi001:4.23.4;312;Dardania;1551;B-['place']
10673;urn:cts:latinLit:phi0978.phi001:4.23.4;313;.;1559;O
10674;urn:cts:latinLit:phi0978.phi001:4.23.5;0;§;0;O
10675;urn:cts:latinLit:phi0978.phi001:4.23.5;1;4.23.5;2;O
10676;urn:cts:latinLit:phi0978.phi001:4.23.5;2;Between;10;O
10677;urn:cts:latinLit:phi0978.phi001:4.23.5;3;the;18;O
10678;urn:cts:latinLit:phi0978.phi001:4.23.5;4;Chersonesus;22;B-['place']
10679;urn:cts:latinLit:phi0978.phi001:4.23.5;5;and;34;O
10680;urn:cts:latinLit:phi0978.phi001:4.23.5;6;Samothrace;38;B-['place']
10681;urn:cts:latinLit:phi0978.phi001:4.23.5;7;,;48;O
10682;urn:cts:latinLit:phi0978.phi001:4.23.5;8;at;50;O
10683;urn:cts:latinLit:phi0978.phi001:4.23.5;9;a;53;O
10684;urn:cts:latinLit:phi0978.phi001:4.23.5;10;distance;55;O
10685;urn:cts:latinLit:phi0978.phi001:4.23.5;11;of;64;O
10686;urn:cts:latinLit:phi0978.phi001:4.23.5;12;about;67;O
10687;urn:cts:latinLit:phi0978.phi001:4.23.5;13;fifteen;73;O
10688;urn:cts:latinLit:phi0978.phi001:4.23.5;14;miles;81;O
10689;urn:cts:latinLit:phi0978.phi001:4.23.5;15;from;87;O
10690;urn:cts:latinLit:phi0978.phi001:4.23.5;16;them;92;O
10691;urn:cts:latinLit:phi0978.phi001:4.23.5;17;both;97;O
10692;urn:cts:latinLit:phi0978.phi001:4.23.5;18;,;101;O
10693;urn:cts:latinLit:phi0978.phi001:4.23.5;19;is;103;O
10694;urn:cts:latinLit:phi0978.phi001:4.23.5;20;the;106;O
10695;urn:cts:latinLit:phi0978.phi001:4.23.5;21;island;110;O
10696;urn:cts:latinLit:phi0978.phi001:4.23.5;22;of;117;O
10697;urn:cts:latinLit:phi0978.phi001:4.23.5;23;Halonnesos;120;B-['place']
10698;urn:cts:latinLit:phi0978.phi001:4.23.5;24;,;130;O
10699;urn:cts:latinLit:phi0978.phi001:4.23.5;25;and;132;O
10700;urn:cts:latinLit:phi0978.phi001:4.23.5;26;beyond;136;O
10701;urn:cts:latinLit:phi0978.phi001:4.23.5;27;it;143;O
10702;urn:cts:latinLit:phi0978.phi001:4.23.5;28;Gethone;146;B-LOC
10703;urn:cts:latinLit:phi0978.phi001:4.23.5;29;,;153;O
10704;urn:cts:latinLit:phi0978.phi001:4.23.5;30;Lamponia;155;B-['place']
10705;urn:cts:latinLit:phi0978.phi001:4.23.5;31;,;163;O
10706;urn:cts:latinLit:phi0978.phi001:4.23.5;32;and;165;O
10707;urn:cts:latinLit:phi0978.phi001:4.23.5;33;Alopeconnesus;169;B-['place']
10708;urn:cts:latinLit:phi0978.phi001:4.23.5;34;,;182;O
10709;urn:cts:latinLit:phi0978.phi001:4.23.5;35;not;184;O
10710;urn:cts:latinLit:phi0978.phi001:4.23.5;36;far;188;O
10711;urn:cts:latinLit:phi0978.phi001:4.23.5;37;from;192;O
10712;urn:cts:latinLit:phi0978.phi001:4.23.5;38;Coelos;197;B-LOC
10713;urn:cts:latinLit:phi0978.phi001:4.23.5;39;,;203;O
10714;urn:cts:latinLit:phi0978.phi001:4.23.5;40;a;205;O
10715;urn:cts:latinLit:phi0978.phi001:4.23.5;41;port;207;O
10716;urn:cts:latinLit:phi0978.phi001:4.23.5;42;of;212;O
10717;urn:cts:latinLit:phi0978.phi001:4.23.5;43;the;215;O
10718;urn:cts:latinLit:phi0978.phi001:4.23.5;44;Chersonesus;219;B-['place']
10719;urn:cts:latinLit:phi0978.phi001:4.23.5;45;,;230;O
10720;urn:cts:latinLit:phi0978.phi001:4.23.5;46;besides;232;O
10721;urn:cts:latinLit:phi0978.phi001:4.23.5;47;some;240;O
10722;urn:cts:latinLit:phi0978.phi001:4.23.5;48;others;245;O
10723;urn:cts:latinLit:phi0978.phi001:4.23.5;49;of;252;O
10724;urn:cts:latinLit:phi0978.phi001:4.23.5;50;no;255;O
10725;urn:cts:latinLit:phi0978.phi001:4.23.5;51;importance;258;O
10726;urn:cts:latinLit:phi0978.phi001:4.23.5;52;.;268;O
10727;urn:cts:latinLit:phi0978.phi001:4.23.5;53;The;270;O
10728;urn:cts:latinLit:phi0978.phi001:4.23.5;54;following;274;O
10729;urn:cts:latinLit:phi0978.phi001:4.23.5;55;names;284;O
10730;urn:cts:latinLit:phi0978.phi001:4.23.5;56;may;290;O
10731;urn:cts:latinLit:phi0978.phi001:4.23.5;57;be;294;O
10732;urn:cts:latinLit:phi0978.phi001:4.23.5;58;also;297;O
10733;urn:cts:latinLit:phi0978.phi001:4.23.5;59;mentioned;302;O
10734;urn:cts:latinLit:phi0978.phi001:4.23.5;60;,;311;O
10735;urn:cts:latinLit:phi0978.phi001:4.23.5;61;as;313;O
10736;urn:cts:latinLit:phi0978.phi001:4.23.5;62;those;316;O
10737;urn:cts:latinLit:phi0978.phi001:4.23.5;63;of;322;O
10738;urn:cts:latinLit:phi0978.phi001:4.23.5;64;uninhabited;325;O
10739;urn:cts:latinLit:phi0978.phi001:4.23.5;65;islands;337;O
10740;urn:cts:latinLit:phi0978.phi001:4.23.5;66;in;345;O
10741;urn:cts:latinLit:phi0978.phi001:4.23.5;67;this;348;O
10742;urn:cts:latinLit:phi0978.phi001:4.23.5;68;gulf;353;O
10743;urn:cts:latinLit:phi0978.phi001:4.23.5;69;,;357;O
10744;urn:cts:latinLit:phi0978.phi001:4.23.5;70;of;359;O
10745;urn:cts:latinLit:phi0978.phi001:4.23.5;71;which;362;O
10746;urn:cts:latinLit:phi0978.phi001:4.23.5;72;we;368;O
10747;urn:cts:latinLit:phi0978.phi001:4.23.5;73;have;371;O
10748;urn:cts:latinLit:phi0978.phi001:4.23.5;74;been;376;O
10749;urn:cts:latinLit:phi0978.phi001:4.23.5;75;enabled;381;O
10750;urn:cts:latinLit:phi0978.phi001:4.23.5;76;to;389;O
10751;urn:cts:latinLit:phi0978.phi001:4.23.5;77;discover;392;O
10752;urn:cts:latinLit:phi0978.phi001:4.23.5;78;the;401;O
10753;urn:cts:latinLit:phi0978.phi001:4.23.5;79;names;405;O
10754;urn:cts:latinLit:phi0978.phi001:4.23.5;80;:;410;O
10755;urn:cts:latinLit:phi0978.phi001:4.23.5;81;—;412;O
10756;urn:cts:latinLit:phi0978.phi001:4.23.5;82;Desticos;414;B-LOC
10757;urn:cts:latinLit:phi0978.phi001:4.23.5;83;,;422;O
10758;urn:cts:latinLit:phi0978.phi001:4.23.5;84;Sarnos;424;B-LOC
10759;urn:cts:latinLit:phi0978.phi001:4.23.5;85;,;430;O
10760;urn:cts:latinLit:phi0978.phi001:4.23.5;86;Cyssiros;432;B-LOC
10761;urn:cts:latinLit:phi0978.phi001:4.23.5;87;,;440;O
10762;urn:cts:latinLit:phi0978.phi001:4.23.5;88;Charbrusa;442;B-LOC
10763;urn:cts:latinLit:phi0978.phi001:4.23.5;89;,;451;O
10764;urn:cts:latinLit:phi0978.phi001:4.23.5;90;Calathusa;453;B-LOC
10765;urn:cts:latinLit:phi0978.phi001:4.23.5;91;,;462;O
10766;urn:cts:latinLit:phi0978.phi001:4.23.5;92;Scylla;464;B-LOC
10767;urn:cts:latinLit:phi0978.phi001:4.23.5;93;,;470;O
10768;urn:cts:latinLit:phi0978.phi001:4.23.5;94;Draconon;472;B-LOC
10769;urn:cts:latinLit:phi0978.phi001:4.23.5;95;,;480;O
10770;urn:cts:latinLit:phi0978.phi001:4.23.5;96;Arconnesus;482;B-['place']
10771;urn:cts:latinLit:phi0978.phi001:4.23.5;97;,;492;O
10772;urn:cts:latinLit:phi0978.phi001:4.23.5;98;Diethusa;494;B-LOC
10773;urn:cts:latinLit:phi0978.phi001:4.23.5;99;,;502;O
10774;urn:cts:latinLit:phi0978.phi001:4.23.5;100;Scapos;504;B-LOC
10775;urn:cts:latinLit:phi0978.phi001:4.23.5;101;,;510;O
10776;urn:cts:latinLit:phi0978.phi001:4.23.5;102;Capheris;512;B-LOC
10777;urn:cts:latinLit:phi0978.phi001:4.23.5;103;,;520;O
10778;urn:cts:latinLit:phi0978.phi001:4.23.5;104;Mesate;522;B-['place']
10779;urn:cts:latinLit:phi0978.phi001:4.23.5;105;,;528;O
10780;urn:cts:latinLit:phi0978.phi001:4.23.5;106;Aeantion;530;B-LOC
10781;urn:cts:latinLit:phi0978.phi001:4.23.5;107;,;538;O
10782;urn:cts:latinLit:phi0978.phi001:4.23.5;108;Pateronnesos;540;B-LOC
10783;urn:cts:latinLit:phi0978.phi001:4.23.5;109;,;552;O
10784;urn:cts:latinLit:phi0978.phi001:4.23.5;110;Pateria;554;B-LOC
10785;urn:cts:latinLit:phi0978.phi001:4.23.5;111;,;561;O
10786;urn:cts:latinLit:phi0978.phi001:4.23.5;112;Calate;563;B-LOC
10787;urn:cts:latinLit:phi0978.phi001:4.23.5;113;,;569;O
10788;urn:cts:latinLit:phi0978.phi001:4.23.5;114;Neriphus;571;B-LOC
10789;urn:cts:latinLit:phi0978.phi001:4.23.5;115;,;579;O
10790;urn:cts:latinLit:phi0978.phi001:4.23.5;116;and;581;O
10791;urn:cts:latinLit:phi0978.phi001:4.23.5;117;Polendos;585;B-LOC
10792;urn:cts:latinLit:phi0978.phi001:4.23.5;118;.;593;O
10793;urn:cts:latinLit:phi0978.phi001:4.24.1;0;§;0;O
10794;urn:cts:latinLit:phi0978.phi001:4.24.1;1;4.24.1;2;O
10795;urn:cts:latinLit:phi0978.phi001:4.24.1;2;THE;10;O
10796;urn:cts:latinLit:phi0978.phi001:4.24.1;3;HELLESPONT;14;B-LOC
10797;urn:cts:latinLit:phi0978.phi001:4.24.1;4;.;24;O
10798;urn:cts:latinLit:phi0978.phi001:4.24.1;5;—;26;O
10799;urn:cts:latinLit:phi0978.phi001:4.24.1;6;THE;28;O
10800;urn:cts:latinLit:phi0978.phi001:4.24.1;7;LAKE;32;B-LOC
10801;urn:cts:latinLit:phi0978.phi001:4.24.1;8;MAEOTIS;37;I-LOC
10802;urn:cts:latinLit:phi0978.phi001:4.24.1;9;.;44;O
10803;urn:cts:latinLit:phi0978.phi001:4.24.1;10;The;46;O
10804;urn:cts:latinLit:phi0978.phi001:4.24.1;11;fourth;50;O
10805;urn:cts:latinLit:phi0978.phi001:4.24.1;12;great;57;O
10806;urn:cts:latinLit:phi0978.phi001:4.24.1;13;Gulf;63;O
10807;urn:cts:latinLit:phi0978.phi001:4.24.1;14;of;68;O
10808;urn:cts:latinLit:phi0978.phi001:4.24.1;15;Europe;71;B-LOC
10809;urn:cts:latinLit:phi0978.phi001:4.24.1;16;begins;78;O
10810;urn:cts:latinLit:phi0978.phi001:4.24.1;17;at;85;O
10811;urn:cts:latinLit:phi0978.phi001:4.24.1;18;the;88;O
10812;urn:cts:latinLit:phi0978.phi001:4.24.1;19;Hellespont;92;B-['place']
10813;urn:cts:latinLit:phi0978.phi001:4.24.1;20;and;103;O
10814;urn:cts:latinLit:phi0978.phi001:4.24.1;21;ends;107;O
10815;urn:cts:latinLit:phi0978.phi001:4.24.1;22;at;112;O
10816;urn:cts:latinLit:phi0978.phi001:4.24.1;23;the;115;O
10817;urn:cts:latinLit:phi0978.phi001:4.24.1;24;entrance;119;O
10818;urn:cts:latinLit:phi0978.phi001:4.24.1;25;of;128;O
10819;urn:cts:latinLit:phi0978.phi001:4.24.1;26;the;131;O
10820;urn:cts:latinLit:phi0978.phi001:4.24.1;27;Maeotis;135;B-['place']
10821;urn:cts:latinLit:phi0978.phi001:4.24.1;28;.;142;O
10822;urn:cts:latinLit:phi0978.phi001:4.24.1;29;But;144;O
10823;urn:cts:latinLit:phi0978.phi001:4.24.1;30;in;148;O
10824;urn:cts:latinLit:phi0978.phi001:4.24.1;31;order;151;O
10825;urn:cts:latinLit:phi0978.phi001:4.24.1;32;that;157;O
10826;urn:cts:latinLit:phi0978.phi001:4.24.1;33;the;162;O
10827;urn:cts:latinLit:phi0978.phi001:4.24.1;34;several;166;O
10828;urn:cts:latinLit:phi0978.phi001:4.24.1;35;portions;174;O
10829;urn:cts:latinLit:phi0978.phi001:4.24.1;36;of;183;O
10830;urn:cts:latinLit:phi0978.phi001:4.24.1;37;the;186;O
10831;urn:cts:latinLit:phi0978.phi001:4.24.1;38;Euxine;190;B-['place']
10832;urn:cts:latinLit:phi0978.phi001:4.24.1;39;and;197;O
10833;urn:cts:latinLit:phi0978.phi001:4.24.1;40;its;201;O
10834;urn:cts:latinLit:phi0978.phi001:4.24.1;41;coasts;205;O
10835;urn:cts:latinLit:phi0978.phi001:4.24.1;42;may;212;O
10836;urn:cts:latinLit:phi0978.phi001:4.24.1;43;be;216;O
10837;urn:cts:latinLit:phi0978.phi001:4.24.1;44;the;219;O
10838;urn:cts:latinLit:phi0978.phi001:4.24.1;45;better;223;O
10839;urn:cts:latinLit:phi0978.phi001:4.24.1;46;known;230;O
10840;urn:cts:latinLit:phi0978.phi001:4.24.1;47;,;235;O
10841;urn:cts:latinLit:phi0978.phi001:4.24.1;48;we;237;O
10842;urn:cts:latinLit:phi0978.phi001:4.24.1;49;must;240;O
10843;urn:cts:latinLit:phi0978.phi001:4.24.1;50;briefly;245;O
10844;urn:cts:latinLit:phi0978.phi001:4.24.1;51;embrace;253;O
10845;urn:cts:latinLit:phi0978.phi001:4.24.1;52;the;261;O
10846;urn:cts:latinLit:phi0978.phi001:4.24.1;53;form;265;O
10847;urn:cts:latinLit:phi0978.phi001:4.24.1;54;of;270;O
10848;urn:cts:latinLit:phi0978.phi001:4.24.1;55;it;273;O
10849;urn:cts:latinLit:phi0978.phi001:4.24.1;56;in;276;O
10850;urn:cts:latinLit:phi0978.phi001:4.24.1;57;one;279;O
