Index,Reference,Index_paragraph,Token,Start_pos,ToposText,flair_nerlarge,ToposText_update,Sentence,Token_ID
11237,urn:cts:latinLit:phi0978.phi001:4.24.2,191,fixed,914,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.914
11238,urn:cts:latinLit:phi0978.phi001:4.24.2,192,the,920,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.920
11239,urn:cts:latinLit:phi0978.phi001:4.24.2,193,length,924,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.924
11240,urn:cts:latinLit:phi0978.phi001:4.24.2,194,of,931,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.931
11241,urn:cts:latinLit:phi0978.phi001:4.24.2,195,the,934,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.934
11242,urn:cts:latinLit:phi0978.phi001:4.24.2,196,European,938,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.938
11243,urn:cts:latinLit:phi0978.phi001:4.24.2,197,shores,947,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.947
11244,urn:cts:latinLit:phi0978.phi001:4.24.2,198,of,954,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.954
11245,urn:cts:latinLit:phi0978.phi001:4.24.2,199,this,957,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.957
11246,urn:cts:latinLit:phi0978.phi001:4.24.2,200,sea,962,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.962
11247,urn:cts:latinLit:phi0978.phi001:4.24.2,201,at,966,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.966
11248,urn:cts:latinLit:phi0978.phi001:4.24.2,202,1478,969,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.969
11249,urn:cts:latinLit:phi0978.phi001:4.24.2,203,miles,974,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.974
11250,urn:cts:latinLit:phi0978.phi001:4.24.2,204,",",979,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.979
11251,urn:cts:latinLit:phi0978.phi001:4.24.2,205,others,981,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.981
11252,urn:cts:latinLit:phi0978.phi001:4.24.2,206,again,988,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.988
11253,urn:cts:latinLit:phi0978.phi001:4.24.2,207,at,994,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.994
11254,urn:cts:latinLit:phi0978.phi001:4.24.2,208,1172,997,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.997
11255,urn:cts:latinLit:phi0978.phi001:4.24.2,209,.,1001,O,O,O,313,urn:cts:latinLit:phi0978.phi001:4.24.2.313.1001
11256,urn:cts:latinLit:phi0978.phi001:4.24.2,210,M.,1003,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1003
11257,urn:cts:latinLit:phi0978.phi001:4.24.2,211,Varro,1006,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1006
11258,urn:cts:latinLit:phi0978.phi001:4.24.2,212,gives,1012,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1012
11259,urn:cts:latinLit:phi0978.phi001:4.24.2,213,the,1018,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1018
11260,urn:cts:latinLit:phi0978.phi001:4.24.2,214,measurement,1022,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1022
11261,urn:cts:latinLit:phi0978.phi001:4.24.2,215,as,1034,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1034
11262,urn:cts:latinLit:phi0978.phi001:4.24.2,216,follows,1037,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1037
11263,urn:cts:latinLit:phi0978.phi001:4.24.2,217,:,1044,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1044
11264,urn:cts:latinLit:phi0978.phi001:4.24.2,218,—,1046,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1046
11265,urn:cts:latinLit:phi0978.phi001:4.24.2,219,from,1048,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1048
11266,urn:cts:latinLit:phi0978.phi001:4.24.2,220,the,1053,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1053
11267,urn:cts:latinLit:phi0978.phi001:4.24.2,221,mouth,1057,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1057
11268,urn:cts:latinLit:phi0978.phi001:4.24.2,222,of,1063,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1063
11269,urn:cts:latinLit:phi0978.phi001:4.24.2,223,the,1066,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1066
11270,urn:cts:latinLit:phi0978.phi001:4.24.2,224,Euxine,1070,B-['place'],B-LOC,B-['place'],314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1070
11271,urn:cts:latinLit:phi0978.phi001:4.24.2,225,to,1077,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1077
11272,urn:cts:latinLit:phi0978.phi001:4.24.2,226,Apollonia,1080,B-['place'],B-LOC,B-['place'],314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1080
11273,urn:cts:latinLit:phi0978.phi001:4.24.2,227,187,1090,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1090
11274,urn:cts:latinLit:phi0978.phi001:4.24.2,228,miles,1094,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1094
11275,urn:cts:latinLit:phi0978.phi001:4.24.2,229,",",1099,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1099
11276,urn:cts:latinLit:phi0978.phi001:4.24.2,230,and,1101,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1101
11277,urn:cts:latinLit:phi0978.phi001:4.24.2,231,to,1105,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1105
11278,urn:cts:latinLit:phi0978.phi001:4.24.2,232,Callatis,1108,B-['place'],B-LOC,B-['place'],314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1108
11279,urn:cts:latinLit:phi0978.phi001:4.24.2,233,the,1117,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1117
11280,urn:cts:latinLit:phi0978.phi001:4.24.2,234,same,1121,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1121
11281,urn:cts:latinLit:phi0978.phi001:4.24.2,235,distance,1126,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1126
11282,urn:cts:latinLit:phi0978.phi001:4.24.2,236,;,1134,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1134
11283,urn:cts:latinLit:phi0978.phi001:4.24.2,237,thence,1136,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1136
11284,urn:cts:latinLit:phi0978.phi001:4.24.2,238,to,1143,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1143
11285,urn:cts:latinLit:phi0978.phi001:4.24.2,239,the,1146,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1146
11286,urn:cts:latinLit:phi0978.phi001:4.24.2,240,mouth,1150,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1150
11287,urn:cts:latinLit:phi0978.phi001:4.24.2,241,of,1156,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1156
11288,urn:cts:latinLit:phi0978.phi001:4.24.2,242,the,1159,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1159
11289,urn:cts:latinLit:phi0978.phi001:4.24.2,243,Ister,1163,B-['place'],B-LOC,B-['place'],314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1163
11290,urn:cts:latinLit:phi0978.phi001:4.24.2,244,125,1169,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1169
11291,urn:cts:latinLit:phi0978.phi001:4.24.2,245,miles,1173,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1173
11292,urn:cts:latinLit:phi0978.phi001:4.24.2,246,;,1178,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1178
11293,urn:cts:latinLit:phi0978.phi001:4.24.2,247,to,1180,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1180
11294,urn:cts:latinLit:phi0978.phi001:4.24.2,248,the,1183,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1183
11295,urn:cts:latinLit:phi0978.phi001:4.24.2,249,Borysthenes,1187,B-['place'],B-LOC,B-['place'],314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1187
11296,urn:cts:latinLit:phi0978.phi001:4.24.2,250,250,1199,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1199
11297,urn:cts:latinLit:phi0978.phi001:4.24.2,251,;,1202,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1202
11298,urn:cts:latinLit:phi0978.phi001:4.24.2,252,to,1204,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1204
11299,urn:cts:latinLit:phi0978.phi001:4.24.2,253,Chersonesus,1207,B-['place'],B-LOC,B-['place'],314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1207
11300,urn:cts:latinLit:phi0978.phi001:4.24.2,254,",",1218,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1218
11301,urn:cts:latinLit:phi0978.phi001:4.24.2,255,a,1220,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1220
11302,urn:cts:latinLit:phi0978.phi001:4.24.2,256,town,1222,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1222
11303,urn:cts:latinLit:phi0978.phi001:4.24.2,257,of,1227,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1227
11304,urn:cts:latinLit:phi0978.phi001:4.24.2,258,the,1230,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1230
11305,urn:cts:latinLit:phi0978.phi001:4.24.2,259,Heracleotae,1234,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1234
11306,urn:cts:latinLit:phi0978.phi001:4.24.2,260,",",1245,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1245
11307,urn:cts:latinLit:phi0978.phi001:4.24.2,261,325,1247,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1247
11308,urn:cts:latinLit:phi0978.phi001:4.24.2,262,;,1250,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1250
11309,urn:cts:latinLit:phi0978.phi001:4.24.2,263,to,1252,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1252
11310,urn:cts:latinLit:phi0978.phi001:4.24.2,264,Panticapaion,1255,B-['place'],B-LOC,B-['place'],314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1255
11311,urn:cts:latinLit:phi0978.phi001:4.24.2,265,",",1267,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1267
11312,urn:cts:latinLit:phi0978.phi001:4.24.2,266,by,1269,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1269
11313,urn:cts:latinLit:phi0978.phi001:4.24.2,267,some,1272,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1272
11314,urn:cts:latinLit:phi0978.phi001:4.24.2,268,called,1277,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1277
11315,urn:cts:latinLit:phi0978.phi001:4.24.2,269,Bosporus,1284,B-['place'],B-LOC,B-['place'],314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1284
11316,urn:cts:latinLit:phi0978.phi001:4.24.2,270,",",1292,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1292
11317,urn:cts:latinLit:phi0978.phi001:4.24.2,271,at,1294,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1294
11318,urn:cts:latinLit:phi0978.phi001:4.24.2,272,the,1297,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1297
11319,urn:cts:latinLit:phi0978.phi001:4.24.2,273,very,1301,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1301
11320,urn:cts:latinLit:phi0978.phi001:4.24.2,274,extremity,1306,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1306
11321,urn:cts:latinLit:phi0978.phi001:4.24.2,275,of,1316,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1316
11322,urn:cts:latinLit:phi0978.phi001:4.24.2,276,the,1319,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1319
11323,urn:cts:latinLit:phi0978.phi001:4.24.2,277,shores,1323,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1323
11324,urn:cts:latinLit:phi0978.phi001:4.24.2,278,of,1330,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1330
11325,urn:cts:latinLit:phi0978.phi001:4.24.2,279,Europe,1333,O,B-LOC,B-LOC,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1333
11326,urn:cts:latinLit:phi0978.phi001:4.24.2,280,",",1339,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1339
11327,urn:cts:latinLit:phi0978.phi001:4.24.2,281,212,1341,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1341
11328,urn:cts:latinLit:phi0978.phi001:4.24.2,282,miles,1345,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1345
11329,urn:cts:latinLit:phi0978.phi001:4.24.2,283,:,1350,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1350
11330,urn:cts:latinLit:phi0978.phi001:4.24.2,284,the,1352,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1352
11331,urn:cts:latinLit:phi0978.phi001:4.24.2,285,whole,1356,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1356
11332,urn:cts:latinLit:phi0978.phi001:4.24.2,286,of,1362,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1362
11333,urn:cts:latinLit:phi0978.phi001:4.24.2,287,which,1365,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1365
11334,urn:cts:latinLit:phi0978.phi001:4.24.2,288,added,1371,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1371
11335,urn:cts:latinLit:phi0978.phi001:4.24.2,289,together,1377,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1377
11336,urn:cts:latinLit:phi0978.phi001:4.24.2,290,",",1385,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1385
11337,urn:cts:latinLit:phi0978.phi001:4.24.2,291,makes,1387,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1387
11338,urn:cts:latinLit:phi0978.phi001:4.24.2,292,1337,1393,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1393
11339,urn:cts:latinLit:phi0978.phi001:4.24.2,293,miles,1398,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1398
11340,urn:cts:latinLit:phi0978.phi001:4.24.2,294,.,1403,O,O,O,314,urn:cts:latinLit:phi0978.phi001:4.24.2.314.1403
11341,urn:cts:latinLit:phi0978.phi001:4.24.2,295,Agrippa,1405,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1405
11342,urn:cts:latinLit:phi0978.phi001:4.24.2,296,makes,1413,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1413
11343,urn:cts:latinLit:phi0978.phi001:4.24.2,297,the,1419,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1419
11344,urn:cts:latinLit:phi0978.phi001:4.24.2,298,distance,1423,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1423
11345,urn:cts:latinLit:phi0978.phi001:4.24.2,299,from,1432,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1432
11346,urn:cts:latinLit:phi0978.phi001:4.24.2,300,Byzantium,1437,B-['place'],B-LOC,B-['place'],315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1437
11347,urn:cts:latinLit:phi0978.phi001:4.24.2,301,to,1447,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1447
11348,urn:cts:latinLit:phi0978.phi001:4.24.2,302,the,1450,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1450
11349,urn:cts:latinLit:phi0978.phi001:4.24.2,303,river,1454,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1454
11350,urn:cts:latinLit:phi0978.phi001:4.24.2,304,Ister,1460,B-['place'],B-LOC,B-['place'],315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1460
11351,urn:cts:latinLit:phi0978.phi001:4.24.2,305,560,1466,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1466
11352,urn:cts:latinLit:phi0978.phi001:4.24.2,306,miles,1470,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1470
11353,urn:cts:latinLit:phi0978.phi001:4.24.2,307,",",1475,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1475
11354,urn:cts:latinLit:phi0978.phi001:4.24.2,308,and,1477,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1477
11355,urn:cts:latinLit:phi0978.phi001:4.24.2,309,from,1481,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1481
11356,urn:cts:latinLit:phi0978.phi001:4.24.2,310,thence,1486,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1486
11357,urn:cts:latinLit:phi0978.phi001:4.24.2,311,to,1493,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1493
11358,urn:cts:latinLit:phi0978.phi001:4.24.2,312,Panticapaion,1496,B-['place'],B-LOC,B-['place'],315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1496
11359,urn:cts:latinLit:phi0978.phi001:4.24.2,313,",",1508,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1508
11360,urn:cts:latinLit:phi0978.phi001:4.24.2,314,635,1510,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1510
11361,urn:cts:latinLit:phi0978.phi001:4.24.2,315,.,1513,O,O,O,315,urn:cts:latinLit:phi0978.phi001:4.24.2.315.1513
11362,urn:cts:latinLit:phi0978.phi001:4.24.3,0,§,0,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.0
11363,urn:cts:latinLit:phi0978.phi001:4.24.3,1,4.24.3,2,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.2
11364,urn:cts:latinLit:phi0978.phi001:4.24.3,2,Lake,10,O,B-LOC,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.10
11365,urn:cts:latinLit:phi0978.phi001:4.24.3,3,Maeotis,15,B-['place'],I-LOC,B-['place'],316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.15
11366,urn:cts:latinLit:phi0978.phi001:4.24.3,4,",",22,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.22
11367,urn:cts:latinLit:phi0978.phi001:4.24.3,5,which,24,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.24
11368,urn:cts:latinLit:phi0978.phi001:4.24.3,6,receives,30,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.30
11369,urn:cts:latinLit:phi0978.phi001:4.24.3,7,the,39,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.39
11370,urn:cts:latinLit:phi0978.phi001:4.24.3,8,river,43,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.43
11371,urn:cts:latinLit:phi0978.phi001:4.24.3,9,Tanais,49,B-['place'],B-LOC,B-['place'],316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.49
11372,urn:cts:latinLit:phi0978.phi001:4.24.3,10,as,56,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.56
11373,urn:cts:latinLit:phi0978.phi001:4.24.3,11,it,59,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.59
11374,urn:cts:latinLit:phi0978.phi001:4.24.3,12,flows,62,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.62
11375,urn:cts:latinLit:phi0978.phi001:4.24.3,13,from,68,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.68
11376,urn:cts:latinLit:phi0978.phi001:4.24.3,14,the,73,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.73
11377,urn:cts:latinLit:phi0978.phi001:4.24.3,15,Riphaean,77,B-['place'],B-LOC,B-['place'],316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.77
11378,urn:cts:latinLit:phi0978.phi001:4.24.3,16,Mountains,86,O,I-LOC,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.86
11379,urn:cts:latinLit:phi0978.phi001:4.24.3,17,",",95,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.95
11380,urn:cts:latinLit:phi0978.phi001:4.24.3,18,and,97,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.97
11381,urn:cts:latinLit:phi0978.phi001:4.24.3,19,forms,101,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.101
11382,urn:cts:latinLit:phi0978.phi001:4.24.3,20,the,107,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.107
11383,urn:cts:latinLit:phi0978.phi001:4.24.3,21,extreme,111,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.111
11384,urn:cts:latinLit:phi0978.phi001:4.24.3,22,boundary,119,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.119
11385,urn:cts:latinLit:phi0978.phi001:4.24.3,23,between,128,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.128
11386,urn:cts:latinLit:phi0978.phi001:4.24.3,24,Europe,136,O,B-LOC,B-LOC,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.136
11387,urn:cts:latinLit:phi0978.phi001:4.24.3,25,and,143,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.143
11388,urn:cts:latinLit:phi0978.phi001:4.24.3,26,Asia,147,O,B-LOC,B-LOC,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.147
11389,urn:cts:latinLit:phi0978.phi001:4.24.3,27,",",151,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.151
11390,urn:cts:latinLit:phi0978.phi001:4.24.3,28,is,153,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.153
11391,urn:cts:latinLit:phi0978.phi001:4.24.3,29,said,156,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.156
11392,urn:cts:latinLit:phi0978.phi001:4.24.3,30,to,161,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.161
11393,urn:cts:latinLit:phi0978.phi001:4.24.3,31,be,164,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.164
11394,urn:cts:latinLit:phi0978.phi001:4.24.3,32,1406,167,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.167
11395,urn:cts:latinLit:phi0978.phi001:4.24.3,33,miles,172,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.172
11396,urn:cts:latinLit:phi0978.phi001:4.24.3,34,in,178,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.178
11397,urn:cts:latinLit:phi0978.phi001:4.24.3,35,circumference,181,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.181
11398,urn:cts:latinLit:phi0978.phi001:4.24.3,36,;,194,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.194
11399,urn:cts:latinLit:phi0978.phi001:4.24.3,37,which,196,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.196
11400,urn:cts:latinLit:phi0978.phi001:4.24.3,38,however,202,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.202
11401,urn:cts:latinLit:phi0978.phi001:4.24.3,39,some,210,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.210
11402,urn:cts:latinLit:phi0978.phi001:4.24.3,40,writers,215,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.215
11403,urn:cts:latinLit:phi0978.phi001:4.24.3,41,state,223,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.223
11404,urn:cts:latinLit:phi0978.phi001:4.24.3,42,at,229,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.229
11405,urn:cts:latinLit:phi0978.phi001:4.24.3,43,only,232,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.232
11406,urn:cts:latinLit:phi0978.phi001:4.24.3,44,1125,237,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.237
11407,urn:cts:latinLit:phi0978.phi001:4.24.3,45,.,241,O,O,O,316,urn:cts:latinLit:phi0978.phi001:4.24.3.316.241
11408,urn:cts:latinLit:phi0978.phi001:4.24.3,46,From,243,O,O,O,317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.243
11409,urn:cts:latinLit:phi0978.phi001:4.24.3,47,the,248,O,O,O,317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.248
11410,urn:cts:latinLit:phi0978.phi001:4.24.3,48,entrance,252,O,O,O,317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.252
11411,urn:cts:latinLit:phi0978.phi001:4.24.3,49,of,261,O,O,O,317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.261
11412,urn:cts:latinLit:phi0978.phi001:4.24.3,50,this,264,O,O,O,317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.264
11413,urn:cts:latinLit:phi0978.phi001:4.24.3,51,lake,269,O,O,O,317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.269
11414,urn:cts:latinLit:phi0978.phi001:4.24.3,52,to,274,O,O,O,317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.274
11415,urn:cts:latinLit:phi0978.phi001:4.24.3,53,the,277,O,O,O,317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.277
11416,urn:cts:latinLit:phi0978.phi001:4.24.3,54,mouth,281,O,O,O,317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.281
11417,urn:cts:latinLit:phi0978.phi001:4.24.3,55,of,287,O,O,O,317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.287
11418,urn:cts:latinLit:phi0978.phi001:4.24.3,56,the,290,O,O,O,317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.290
11419,urn:cts:latinLit:phi0978.phi001:4.24.3,57,Tanais,294,B-['place'],B-LOC,B-['place'],317,urn:cts:latinLit:phi0978.phi001:4.24.3.317.294
