,Reference,Index,Token,Start_pos,BIO_Flair,Precision_Flair,BIO_Flair-large,Precision_Flair-large,BIO_Flair_Splitter,Precision_Flair_Splitter,BIO_spaCy-md,BIO_spaCy-trf
9353,urn:cts:latinLit:phi0978.phi001:4.22.1,230,far,1165,O,-,O,-,O,-,O,O
9354,urn:cts:latinLit:phi0978.phi001:4.22.1,231,the,1169,O,-,O,-,O,-,O,O
9355,urn:cts:latinLit:phi0978.phi001:4.22.1,232,most,1173,O,-,O,-,O,-,O,O
9356,urn:cts:latinLit:phi0978.phi001:4.22.1,233,famous,1178,O,-,O,-,O,-,O,O
9357,urn:cts:latinLit:phi0978.phi001:4.22.1,234,among,1185,O,-,O,-,O,-,O,O
9358,urn:cts:latinLit:phi0978.phi001:4.22.1,235,the,1191,O,-,O,-,O,-,O,O
9359,urn:cts:latinLit:phi0978.phi001:4.22.1,236,Cyclades,1195,B-MISC,0.6470068693161011,O,-,O,-,B-ORG,B-LOC
9360,urn:cts:latinLit:phi0978.phi001:4.22.1,237,",",1203,O,-,O,-,O,-,O,O
9361,urn:cts:latinLit:phi0978.phi001:4.22.1,238,and,1205,O,-,O,-,O,-,O,O
9362,urn:cts:latinLit:phi0978.phi001:4.22.1,239,lying,1209,O,-,O,-,O,-,O,O
9363,urn:cts:latinLit:phi0978.phi001:4.22.1,240,in,1215,O,-,O,-,O,-,O,O
9364,urn:cts:latinLit:phi0978.phi001:4.22.1,241,the,1218,O,-,O,-,O,-,O,O
9365,urn:cts:latinLit:phi0978.phi001:4.22.1,242,very,1222,O,-,O,-,O,-,O,O
9366,urn:cts:latinLit:phi0978.phi001:4.22.1,243,middle,1227,O,-,O,-,O,-,O,O
9367,urn:cts:latinLit:phi0978.phi001:4.22.1,244,of,1234,O,-,O,-,O,-,O,O
9368,urn:cts:latinLit:phi0978.phi001:4.22.1,245,them,1237,O,-,O,-,O,-,O,O
9369,urn:cts:latinLit:phi0978.phi001:4.22.1,246,",",1241,O,-,O,-,O,-,O,O
9370,urn:cts:latinLit:phi0978.phi001:4.22.1,247,Delos,1243,B-PER,0.4989018738269806,B-LOC,0.9999639987945557,B-LOC,0.9999803304672241,B-PERSON,B-GPE
9371,urn:cts:latinLit:phi0978.phi001:4.22.1,248,itself,1249,O,-,O,-,O,-,O,O
9372,urn:cts:latinLit:phi0978.phi001:4.22.1,249,;,1255,O,-,O,-,O,-,O,O
9373,urn:cts:latinLit:phi0978.phi001:4.22.1,250,so,1257,O,-,O,-,O,-,O,O
9374,urn:cts:latinLit:phi0978.phi001:4.22.1,251,famous,1260,O,-,O,-,O,-,O,O
9375,urn:cts:latinLit:phi0978.phi001:4.22.1,252,for,1267,O,-,O,-,O,-,O,O
9376,urn:cts:latinLit:phi0978.phi001:4.22.1,253,its,1271,O,-,O,-,O,-,O,O
9377,urn:cts:latinLit:phi0978.phi001:4.22.1,254,temple,1275,O,-,O,-,O,-,O,O
9378,urn:cts:latinLit:phi0978.phi001:4.22.1,255,of,1282,O,-,O,-,O,-,O,O
9379,urn:cts:latinLit:phi0978.phi001:4.22.1,256,Apollo,1285,B-MISC,0.9855026006698608,B-PER,0.9998650550842285,B-PER,0.9997909665107727,B-ORG,B-PERSON
9380,urn:cts:latinLit:phi0978.phi001:4.22.1,257,",",1291,O,-,O,-,O,-,O,O
9381,urn:cts:latinLit:phi0978.phi001:4.22.1,258,and,1293,O,-,O,-,O,-,O,O
9382,urn:cts:latinLit:phi0978.phi001:4.22.1,259,its,1297,O,-,O,-,O,-,O,O
9383,urn:cts:latinLit:phi0978.phi001:4.22.1,260,extensive,1301,O,-,O,-,O,-,O,O
9384,urn:cts:latinLit:phi0978.phi001:4.22.1,261,commerce,1311,O,-,O,-,O,-,O,O
9385,urn:cts:latinLit:phi0978.phi001:4.22.1,262,.,1319,O,-,O,-,O,-,O,O
9386,urn:cts:latinLit:phi0978.phi001:4.22.1,263,This,1321,O,-,O,-,O,-,O,O
9387,urn:cts:latinLit:phi0978.phi001:4.22.1,264,island,1326,O,-,O,-,O,-,O,O
9388,urn:cts:latinLit:phi0978.phi001:4.22.1,265,long,1333,O,-,O,-,O,-,O,O
9389,urn:cts:latinLit:phi0978.phi001:4.22.1,266,floated,1338,O,-,O,-,O,-,O,O
9390,urn:cts:latinLit:phi0978.phi001:4.22.1,267,on,1346,O,-,O,-,O,-,O,O
9391,urn:cts:latinLit:phi0978.phi001:4.22.1,268,the,1349,O,-,O,-,O,-,O,O
9392,urn:cts:latinLit:phi0978.phi001:4.22.1,269,waves,1353,O,-,O,-,O,-,O,O
9393,urn:cts:latinLit:phi0978.phi001:4.22.1,270,",",1358,O,-,O,-,O,-,O,O
9394,urn:cts:latinLit:phi0978.phi001:4.22.1,271,and,1360,O,-,O,-,O,-,O,O
9395,urn:cts:latinLit:phi0978.phi001:4.22.1,272,",",1363,O,-,O,-,O,-,O,O
9396,urn:cts:latinLit:phi0978.phi001:4.22.1,273,as,1365,O,-,O,-,O,-,O,O
9397,urn:cts:latinLit:phi0978.phi001:4.22.1,274,tradition,1368,O,-,O,-,O,-,O,O
9398,urn:cts:latinLit:phi0978.phi001:4.22.1,275,says,1378,O,-,O,-,O,-,O,O
9399,urn:cts:latinLit:phi0978.phi001:4.22.1,276,",",1382,O,-,O,-,O,-,O,O
9400,urn:cts:latinLit:phi0978.phi001:4.22.1,277,was,1384,O,-,O,-,O,-,O,O
9401,urn:cts:latinLit:phi0978.phi001:4.22.1,278,the,1388,O,-,O,-,O,-,O,O
9402,urn:cts:latinLit:phi0978.phi001:4.22.1,279,only,1392,O,-,O,-,O,-,O,O
9403,urn:cts:latinLit:phi0978.phi001:4.22.1,280,one,1397,O,-,O,-,O,-,O,O
9404,urn:cts:latinLit:phi0978.phi001:4.22.1,281,that,1401,O,-,O,-,O,-,O,O
9405,urn:cts:latinLit:phi0978.phi001:4.22.1,282,had,1406,O,-,O,-,O,-,O,O
9406,urn:cts:latinLit:phi0978.phi001:4.22.1,283,never,1410,O,-,O,-,O,-,O,O
9407,urn:cts:latinLit:phi0978.phi001:4.22.1,284,experienced,1416,O,-,O,-,O,-,O,O
9408,urn:cts:latinLit:phi0978.phi001:4.22.1,285,an,1428,O,-,O,-,O,-,O,O
9409,urn:cts:latinLit:phi0978.phi001:4.22.1,286,earthquake,1431,O,-,O,-,O,-,O,O
9410,urn:cts:latinLit:phi0978.phi001:4.22.1,287,",",1441,O,-,O,-,O,-,O,O
9411,urn:cts:latinLit:phi0978.phi001:4.22.1,288,down,1443,O,-,O,-,O,-,O,O
9412,urn:cts:latinLit:phi0978.phi001:4.22.1,289,to,1448,O,-,O,-,O,-,O,O
9413,urn:cts:latinLit:phi0978.phi001:4.22.1,290,the,1451,O,-,O,-,O,-,O,O
9414,urn:cts:latinLit:phi0978.phi001:4.22.1,291,time,1455,O,-,O,-,O,-,O,O
9415,urn:cts:latinLit:phi0978.phi001:4.22.1,292,of,1460,O,-,O,-,O,-,O,O
9416,urn:cts:latinLit:phi0978.phi001:4.22.1,293,M,1463,O,-,B-PER,0.9985050360361735,B-PER,0.9553863406181335,B-PERSON,B-PERSON
9417,urn:cts:latinLit:phi0978.phi001:4.22.1,294,.,1464,O,-,I-PER,0.9985050360361735,I-PER,0.9553863406181335,O,O
9418,urn:cts:latinLit:phi0978.phi001:4.22.1,295,Varro,1466,B-PER,0.8397091031074524,I-PER,0.9985050360361735,B-PER,0.9848707318305969,I-PERSON,I-PERSON
9419,urn:cts:latinLit:phi0978.phi001:4.22.1,296,;,1471,O,-,O,-,O,-,O,O
9420,urn:cts:latinLit:phi0978.phi001:4.22.1,297,Mucianus,1473,B-PER,0.9947240948677063,B-PER,0.997443437576294,B-PER,0.9999465942382812,B-PERSON,B-GPE
9421,urn:cts:latinLit:phi0978.phi001:4.22.1,298,however,1482,O,-,O,-,O,-,O,O
9422,urn:cts:latinLit:phi0978.phi001:4.22.1,299,has,1490,O,-,O,-,O,-,O,O
9423,urn:cts:latinLit:phi0978.phi001:4.22.1,300,informed,1494,O,-,O,-,O,-,O,O
9424,urn:cts:latinLit:phi0978.phi001:4.22.1,301,us,1503,O,-,O,-,O,-,O,O
9425,urn:cts:latinLit:phi0978.phi001:4.22.1,302,",",1505,O,-,O,-,O,-,O,O
9426,urn:cts:latinLit:phi0978.phi001:4.22.1,303,that,1507,O,-,O,-,O,-,O,O
9427,urn:cts:latinLit:phi0978.phi001:4.22.1,304,it,1512,O,-,O,-,O,-,O,O
9428,urn:cts:latinLit:phi0978.phi001:4.22.1,305,has,1515,O,-,O,-,O,-,O,O
9429,urn:cts:latinLit:phi0978.phi001:4.22.1,306,been,1519,O,-,O,-,O,-,O,O
9430,urn:cts:latinLit:phi0978.phi001:4.22.1,307,twice,1524,O,-,O,-,O,-,O,O
9431,urn:cts:latinLit:phi0978.phi001:4.22.1,308,so,1530,O,-,O,-,O,-,O,O
9432,urn:cts:latinLit:phi0978.phi001:4.22.1,309,visited,1533,O,-,O,-,O,-,O,O
9433,urn:cts:latinLit:phi0978.phi001:4.22.1,310,.,1540,O,-,O,-,O,-,O,O
9434,urn:cts:latinLit:phi0978.phi001:4.22.1,311,Aristotle,1542,B-PER,0.42309144139289856,B-PER,0.9984933137893677,B-PER,0.9997672438621521,O,B-PERSON
9435,urn:cts:latinLit:phi0978.phi001:4.22.1,312,states,1552,O,-,O,-,O,-,O,O
9436,urn:cts:latinLit:phi0978.phi001:4.22.1,313,that,1559,O,-,O,-,O,-,O,O
9437,urn:cts:latinLit:phi0978.phi001:4.22.1,314,this,1564,O,-,O,-,O,-,O,O
9438,urn:cts:latinLit:phi0978.phi001:4.22.1,315,island,1569,O,-,O,-,O,-,O,O
9439,urn:cts:latinLit:phi0978.phi001:4.22.1,316,received,1576,O,-,O,-,O,-,O,O
9440,urn:cts:latinLit:phi0978.phi001:4.22.1,317,its,1585,O,-,O,-,O,-,O,O
9441,urn:cts:latinLit:phi0978.phi001:4.22.1,318,name,1589,O,-,O,-,O,-,O,O
9442,urn:cts:latinLit:phi0978.phi001:4.22.1,319,from,1594,O,-,O,-,O,-,O,O
9443,urn:cts:latinLit:phi0978.phi001:4.22.1,320,the,1599,O,-,O,-,O,-,O,O
9444,urn:cts:latinLit:phi0978.phi001:4.22.1,321,fact,1603,O,-,O,-,O,-,O,O
9445,urn:cts:latinLit:phi0978.phi001:4.22.1,322,of,1608,O,-,O,-,O,-,O,O
9446,urn:cts:latinLit:phi0978.phi001:4.22.1,323,its,1611,O,-,O,-,O,-,O,O
9447,urn:cts:latinLit:phi0978.phi001:4.22.1,324,having,1615,O,-,O,-,O,-,O,O
9448,urn:cts:latinLit:phi0978.phi001:4.22.1,325,so,1622,O,-,O,-,O,-,O,O
9449,urn:cts:latinLit:phi0978.phi001:4.22.1,326,suddenly,1625,O,-,O,-,O,-,O,O
9450,urn:cts:latinLit:phi0978.phi001:4.22.1,327,made,1634,O,-,O,-,O,-,O,O
9451,urn:cts:latinLit:phi0978.phi001:4.22.1,328,its,1639,O,-,O,-,O,-,O,O
9452,urn:cts:latinLit:phi0978.phi001:4.22.1,329,appearance,1643,O,-,O,-,O,-,O,O
9453,urn:cts:latinLit:phi0978.phi001:4.22.1,330,on,1654,O,-,O,-,O,-,O,O
9454,urn:cts:latinLit:phi0978.phi001:4.22.1,331,emerging,1657,O,-,O,-,O,-,O,O
9455,urn:cts:latinLit:phi0978.phi001:4.22.1,332,from,1666,O,-,O,-,O,-,O,O
9456,urn:cts:latinLit:phi0978.phi001:4.22.1,333,the,1671,O,-,O,-,O,-,O,O
9457,urn:cts:latinLit:phi0978.phi001:4.22.1,334,sea,1675,O,-,O,-,O,-,O,O
9458,urn:cts:latinLit:phi0978.phi001:4.22.1,335,;,1678,O,-,O,-,O,-,O,O
9459,urn:cts:latinLit:phi0978.phi001:4.22.1,336,Aglaosthenes,1680,B-MISC,0.9965760111808777,B-PER,0.9985393285751343,B-PER,0.9997119307518005,B-ORG,B-LOC
9460,urn:cts:latinLit:phi0978.phi001:4.22.1,337,",",1692,O,-,O,-,O,-,O,O
9461,urn:cts:latinLit:phi0978.phi001:4.22.1,338,however,1694,O,-,O,-,O,-,O,O
9462,urn:cts:latinLit:phi0978.phi001:4.22.1,339,",",1701,O,-,O,-,O,-,O,O
9463,urn:cts:latinLit:phi0978.phi001:4.22.1,340,gives,1703,O,-,O,-,O,-,O,O
9464,urn:cts:latinLit:phi0978.phi001:4.22.1,341,it,1709,O,-,O,-,O,-,O,O
9465,urn:cts:latinLit:phi0978.phi001:4.22.1,342,the,1712,O,-,O,-,O,-,O,O
9466,urn:cts:latinLit:phi0978.phi001:4.22.1,343,name,1716,O,-,O,-,O,-,O,O
9467,urn:cts:latinLit:phi0978.phi001:4.22.1,344,of,1721,O,-,O,-,O,-,O,O
9468,urn:cts:latinLit:phi0978.phi001:4.22.1,345,Cynthia,1724,B-PER,0.9324153661727905,B-LOC,0.9775550365447998,B-MISC,0.9572006464004517,B-PERSON,B-LOC
9469,urn:cts:latinLit:phi0978.phi001:4.22.1,346,",",1731,O,-,O,-,O,-,O,O
9470,urn:cts:latinLit:phi0978.phi001:4.22.1,347,and,1733,O,-,O,-,O,-,O,O
9471,urn:cts:latinLit:phi0978.phi001:4.22.1,348,others,1737,O,-,O,-,O,-,O,O
9472,urn:cts:latinLit:phi0978.phi001:4.22.1,349,of,1744,O,-,O,-,O,-,O,O
9473,urn:cts:latinLit:phi0978.phi001:4.22.1,350,Ortygia,1747,B-MISC,0.635852575302124,B-LOC,0.95476233959198,B-MISC,0.9942265748977661,B-PERSON,B-GPE
9474,urn:cts:latinLit:phi0978.phi001:4.22.1,351,",",1754,O,-,O,-,O,-,O,O
9475,urn:cts:latinLit:phi0978.phi001:4.22.1,352,Asteria,1756,B-MISC,0.9626085758209229,B-LOC,0.922879695892334,B-MISC,0.9917124509811401,B-ORG,B-LOC
9476,urn:cts:latinLit:phi0978.phi001:4.22.1,353,",",1763,O,-,O,-,O,-,O,O
9477,urn:cts:latinLit:phi0978.phi001:4.22.1,354,Lagia,1765,B-MISC,0.9903013706207275,B-LOC,0.8954938054084778,B-MISC,0.986507773399353,O,B-GPE
9478,urn:cts:latinLit:phi0978.phi001:4.22.1,355,",",1770,O,-,O,-,O,-,O,O
9479,urn:cts:latinLit:phi0978.phi001:4.22.1,356,Chlamydia,1772,B-MISC,0.9967525005340576,B-LOC,0.9057020545005798,B-MISC,0.9959553480148315,O,O
9480,urn:cts:latinLit:phi0978.phi001:4.22.1,357,",",1781,O,-,O,-,O,-,O,O
9481,urn:cts:latinLit:phi0978.phi001:4.22.1,358,Cynthus,1783,B-MISC,0.9982742071151733,B-LOC,0.8677530884742737,B-MISC,0.9899605512619019,B-PERSON,O
9482,urn:cts:latinLit:phi0978.phi001:4.22.1,359,",",1790,O,-,O,-,O,-,O,O
9483,urn:cts:latinLit:phi0978.phi001:4.22.1,360,and,1792,O,-,O,-,O,-,O,O
9484,urn:cts:latinLit:phi0978.phi001:4.22.1,361,",",1795,O,-,O,-,O,-,O,O
9485,urn:cts:latinLit:phi0978.phi001:4.22.1,362,from,1797,O,-,O,-,O,-,O,O
9486,urn:cts:latinLit:phi0978.phi001:4.22.1,363,the,1802,O,-,O,-,O,-,O,O
9487,urn:cts:latinLit:phi0978.phi001:4.22.1,364,circumstance,1806,O,-,O,-,O,-,O,O
9488,urn:cts:latinLit:phi0978.phi001:4.22.1,365,of,1819,O,-,O,-,O,-,O,O
9489,urn:cts:latinLit:phi0978.phi001:4.22.1,366,fire,1822,O,-,O,-,O,-,O,O
9490,urn:cts:latinLit:phi0978.phi001:4.22.1,367,having,1827,O,-,O,-,O,-,O,O
9491,urn:cts:latinLit:phi0978.phi001:4.22.1,368,been,1834,O,-,O,-,O,-,O,O
9492,urn:cts:latinLit:phi0978.phi001:4.22.1,369,first,1839,O,-,O,-,O,-,B-ORDINAL,O
9493,urn:cts:latinLit:phi0978.phi001:4.22.1,370,discovered,1845,O,-,O,-,O,-,O,O
9494,urn:cts:latinLit:phi0978.phi001:4.22.1,371,here,1856,O,-,O,-,O,-,O,O
9495,urn:cts:latinLit:phi0978.phi001:4.22.1,372,",",1860,O,-,O,-,O,-,O,O
9496,urn:cts:latinLit:phi0978.phi001:4.22.1,373,Pyrpile,1862,B-MISC,0.6499100923538208,B-LOC,0.8354552388191223,B-MISC,0.9903141856193542,O,B-LOC
9497,urn:cts:latinLit:phi0978.phi001:4.22.1,374,.,1869,O,-,O,-,O,-,O,O
9498,urn:cts:latinLit:phi0978.phi001:4.22.1,375,Its,1871,O,-,O,-,O,-,O,O
9499,urn:cts:latinLit:phi0978.phi001:4.22.1,376,circumference,1875,O,-,O,-,O,-,O,O
9500,urn:cts:latinLit:phi0978.phi001:4.22.1,377,is,1889,O,-,O,-,O,-,O,O
9501,urn:cts:latinLit:phi0978.phi001:4.22.1,378,five,1892,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
9502,urn:cts:latinLit:phi0978.phi001:4.22.1,379,miles,1897,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
9503,urn:cts:latinLit:phi0978.phi001:4.22.1,380,only,1903,O,-,O,-,O,-,O,O
9504,urn:cts:latinLit:phi0978.phi001:4.22.1,381,;,1907,O,-,O,-,O,-,O,O
9505,urn:cts:latinLit:phi0978.phi001:4.22.1,382,Mount,1909,B-LOC,0.8799263834953308,B-LOC,0.9993773698806763,B-LOC,0.9999024271965027,B-LOC,B-LOC
9506,urn:cts:latinLit:phi0978.phi001:4.22.1,383,Cynthus,1915,I-LOC,0.8799263834953308,I-LOC,0.9993773698806763,I-LOC,0.9999024271965027,I-LOC,I-LOC
9507,urn:cts:latinLit:phi0978.phi001:4.22.1,384,here,1923,O,-,O,-,O,-,O,O
9508,urn:cts:latinLit:phi0978.phi001:4.22.1,385,raises,1928,O,-,O,-,O,-,O,O
9509,urn:cts:latinLit:phi0978.phi001:4.22.1,386,his,1935,O,-,O,-,O,-,O,O
9510,urn:cts:latinLit:phi0978.phi001:4.22.1,387,head,1939,O,-,O,-,O,-,O,O
9511,urn:cts:latinLit:phi0978.phi001:4.22.1,388,.,1943,O,-,O,-,O,-,O,O
9512,urn:cts:latinLit:phi0978.phi001:4.22.2,0,§,0,O,-,O,-,O,-,O,O
9513,urn:cts:latinLit:phi0978.phi001:4.22.2,1,4.22.2,2,O,-,O,-,O,-,B-CARDINAL,B-CARDINAL
9514,urn:cts:latinLit:phi0978.phi001:4.22.2,2,Next,10,O,-,O,-,O,-,O,O
9515,urn:cts:latinLit:phi0978.phi001:4.22.2,3,to,15,O,-,O,-,O,-,O,O
9516,urn:cts:latinLit:phi0978.phi001:4.22.2,4,this,18,O,-,O,-,O,-,O,O
9517,urn:cts:latinLit:phi0978.phi001:4.22.2,5,island,23,O,-,O,-,O,-,O,O
9518,urn:cts:latinLit:phi0978.phi001:4.22.2,6,is,30,O,-,O,-,O,-,O,O
9519,urn:cts:latinLit:phi0978.phi001:4.22.2,7,Rhene,33,B-LOC,0.526828944683075,B-LOC,0.9999631643295288,B-LOC,0.9999643564224243,B-ORG,B-GPE
9520,urn:cts:latinLit:phi0978.phi001:4.22.2,8,",",38,O,-,O,-,O,-,O,O
9521,urn:cts:latinLit:phi0978.phi001:4.22.2,9,which,40,O,-,O,-,O,-,O,O
9522,urn:cts:latinLit:phi0978.phi001:4.22.2,10,Anticlides,46,B-MISC,0.7922640442848206,B-PER,0.9995847344398499,B-PER,0.9995929598808289,B-ORG,B-PERSON
9523,urn:cts:latinLit:phi0978.phi001:4.22.2,11,calls,57,O,-,O,-,O,-,O,O
9524,urn:cts:latinLit:phi0978.phi001:4.22.2,12,by,63,O,-,O,-,O,-,O,O
9525,urn:cts:latinLit:phi0978.phi001:4.22.2,13,the,66,O,-,O,-,O,-,O,O
9526,urn:cts:latinLit:phi0978.phi001:4.22.2,14,name,70,O,-,O,-,O,-,O,O
9527,urn:cts:latinLit:phi0978.phi001:4.22.2,15,of,75,O,-,O,-,O,-,O,O
9528,urn:cts:latinLit:phi0978.phi001:4.22.2,16,Celadussa,78,B-MISC,0.963764488697052,B-LOC,0.9998459815979004,B-LOC,0.9998555183410645,B-ORG,B-GPE
9529,urn:cts:latinLit:phi0978.phi001:4.22.2,17,",",87,O,-,O,-,O,-,O,O
9530,urn:cts:latinLit:phi0978.phi001:4.22.2,18,and,89,O,-,O,-,O,-,O,O
9531,urn:cts:latinLit:phi0978.phi001:4.22.2,19,Callidemus,93,B-MISC,0.9974879026412964,B-LOC,0.9992939233779907,B-LOC,0.9989970326423645,B-PERSON,B-GPE
9532,urn:cts:latinLit:phi0978.phi001:4.22.2,20,",",103,O,-,O,-,O,-,O,O
9533,urn:cts:latinLit:phi0978.phi001:4.22.2,21,Artemite,105,B-MISC,0.9971432089805603,B-LOC,0.9994692206382751,B-LOC,0.9995948672294617,B-GPE,B-NORP
9534,urn:cts:latinLit:phi0978.phi001:4.22.2,22,;,113,O,-,O,-,O,-,O,O
9535,urn:cts:latinLit:phi0978.phi001:4.22.2,23,Scyros,115,B-MISC,0.9988144636154175,B-LOC,0.9999313354492188,B-LOC,0.9998887777328491,B-PERSON,B-GPE
9536,urn:cts:latinLit:phi0978.phi001:4.22.2,24,",",121,O,-,O,-,O,-,O,O
9537,urn:cts:latinLit:phi0978.phi001:4.22.2,25,which,123,O,-,O,-,O,-,O,O
9538,urn:cts:latinLit:phi0978.phi001:4.22.2,26,the,129,O,-,O,-,O,-,O,O
9539,urn:cts:latinLit:phi0978.phi001:4.22.2,27,old,133,O,-,O,-,O,-,O,O
9540,urn:cts:latinLit:phi0978.phi001:4.22.2,28,writers,137,O,-,O,-,O,-,O,O
9541,urn:cts:latinLit:phi0978.phi001:4.22.2,29,have,145,O,-,O,-,O,-,O,O
9542,urn:cts:latinLit:phi0978.phi001:4.22.2,30,stated,150,O,-,O,-,O,-,O,O
9543,urn:cts:latinLit:phi0978.phi001:4.22.2,31,to,157,O,-,O,-,O,-,O,O
9544,urn:cts:latinLit:phi0978.phi001:4.22.2,32,be,160,O,-,O,-,O,-,O,O
9545,urn:cts:latinLit:phi0978.phi001:4.22.2,33,twenty,163,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
9546,urn:cts:latinLit:phi0978.phi001:4.22.2,34,miles,170,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
9547,urn:cts:latinLit:phi0978.phi001:4.22.2,35,in,176,O,-,O,-,O,-,O,O
9548,urn:cts:latinLit:phi0978.phi001:4.22.2,36,circumference,179,O,-,O,-,O,-,O,O
9549,urn:cts:latinLit:phi0978.phi001:4.22.2,37,",",192,O,-,O,-,O,-,O,O
9550,urn:cts:latinLit:phi0978.phi001:4.22.2,38,but,194,O,-,O,-,O,-,O,O
9551,urn:cts:latinLit:phi0978.phi001:4.22.2,39,Mucianus,198,B-MISC,0.6531992554664612,B-LOC,0.94415283203125,B-LOC,0.9439164400100708,O,B-GPE
9552,urn:cts:latinLit:phi0978.phi001:4.22.2,40,160,207,O,-,O,-,O,-,B-CARDINAL,B-CARDINAL
9553,urn:cts:latinLit:phi0978.phi001:4.22.2,41,;,210,O,-,O,-,O,-,O,O
9554,urn:cts:latinLit:phi0978.phi001:4.22.2,42,Oliaros,212,B-MISC,0.8876946568489075,B-LOC,0.9996708631515503,B-LOC,0.9992966651916504,B-PERSON,B-GPE
9555,urn:cts:latinLit:phi0978.phi001:4.22.2,43,;,219,O,-,O,-,O,-,O,O
9556,urn:cts:latinLit:phi0978.phi001:4.22.2,44,and,221,O,-,O,-,O,-,O,O
9557,urn:cts:latinLit:phi0978.phi001:4.22.2,45,Paros,225,B-LOC,0.9377585053443909,B-LOC,0.999980092048645,B-LOC,0.9999748468399048,B-GPE,B-GPE
9558,urn:cts:latinLit:phi0978.phi001:4.22.2,46,",",230,O,-,O,-,O,-,O,O
9559,urn:cts:latinLit:phi0978.phi001:4.22.2,47,with,232,O,-,O,-,O,-,O,O
9560,urn:cts:latinLit:phi0978.phi001:4.22.2,48,a,237,O,-,O,-,O,-,O,O
9561,urn:cts:latinLit:phi0978.phi001:4.22.2,49,city,239,O,-,O,-,O,-,O,O
9562,urn:cts:latinLit:phi0978.phi001:4.22.2,50,of,244,O,-,O,-,O,-,O,O
9563,urn:cts:latinLit:phi0978.phi001:4.22.2,51,the,247,O,-,O,-,O,-,O,O
9564,urn:cts:latinLit:phi0978.phi001:4.22.2,52,same,251,O,-,O,-,O,-,O,O
9565,urn:cts:latinLit:phi0978.phi001:4.22.2,53,name,256,O,-,O,-,O,-,O,O
9566,urn:cts:latinLit:phi0978.phi001:4.22.2,54,",",260,O,-,O,-,O,-,O,O
9567,urn:cts:latinLit:phi0978.phi001:4.22.2,55,distant,262,O,-,O,-,O,-,O,O
9568,urn:cts:latinLit:phi0978.phi001:4.22.2,56,from,270,O,-,O,-,O,-,O,O
9569,urn:cts:latinLit:phi0978.phi001:4.22.2,57,Delos,275,B-LOC,0.963740348815918,B-LOC,0.999992847442627,B-LOC,0.9999938011169434,B-PERSON,B-GPE
9570,urn:cts:latinLit:phi0978.phi001:4.22.2,58,thirty-eight,281,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
9571,urn:cts:latinLit:phi0978.phi001:4.22.2,59,miles,294,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
9572,urn:cts:latinLit:phi0978.phi001:4.22.2,60,",",299,O,-,O,-,O,-,O,O
9573,urn:cts:latinLit:phi0978.phi001:4.22.2,61,and,301,O,-,O,-,O,-,O,O
9574,urn:cts:latinLit:phi0978.phi001:4.22.2,62,famous,305,O,-,O,-,O,-,O,O
9575,urn:cts:latinLit:phi0978.phi001:4.22.2,63,for,312,O,-,O,-,O,-,O,O
9576,urn:cts:latinLit:phi0978.phi001:4.22.2,64,its,316,O,-,O,-,O,-,O,O
9577,urn:cts:latinLit:phi0978.phi001:4.22.2,65,marble,320,O,-,O,-,O,-,O,O
9578,urn:cts:latinLit:phi0978.phi001:4.22.2,66,;,326,O,-,O,-,O,-,O,O
9579,urn:cts:latinLit:phi0978.phi001:4.22.2,67,it,328,O,-,O,-,O,-,O,O
9580,urn:cts:latinLit:phi0978.phi001:4.22.2,68,was,331,O,-,O,-,O,-,O,O
9581,urn:cts:latinLit:phi0978.phi001:4.22.2,69,first,335,O,-,O,-,O,-,B-ORDINAL,O
9582,urn:cts:latinLit:phi0978.phi001:4.22.2,70,called,341,O,-,O,-,O,-,O,O
9583,urn:cts:latinLit:phi0978.phi001:4.22.2,71,Platea,348,B-MISC,0.6003924012184143,B-LOC,0.9999750852584839,B-LOC,0.9999788999557495,B-ORG,B-GPE
9584,urn:cts:latinLit:phi0978.phi001:4.22.2,72,",",354,O,-,O,-,O,-,O,O
9585,urn:cts:latinLit:phi0978.phi001:4.22.2,73,and,356,O,-,O,-,O,-,O,O
9586,urn:cts:latinLit:phi0978.phi001:4.22.2,74,after,360,O,-,O,-,O,-,O,O
9587,urn:cts:latinLit:phi0978.phi001:4.22.2,75,that,366,O,-,O,-,O,-,O,O
9588,urn:cts:latinLit:phi0978.phi001:4.22.2,76,",",370,O,-,O,-,O,-,O,O
9589,urn:cts:latinLit:phi0978.phi001:4.22.2,77,Minois,372,B-MISC,0.8015607595443726,B-LOC,0.9999194145202637,B-LOC,0.9999321699142456,B-LANGUAGE,B-GPE
9590,urn:cts:latinLit:phi0978.phi001:4.22.2,78,.,378,O,-,O,-,O,-,O,O
9591,urn:cts:latinLit:phi0978.phi001:4.22.2,79,At,380,O,-,O,-,O,-,O,O
9592,urn:cts:latinLit:phi0978.phi001:4.22.2,80,a,383,O,-,O,-,O,-,O,O
9593,urn:cts:latinLit:phi0978.phi001:4.22.2,81,distance,385,O,-,O,-,O,-,O,O
